Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8342580k(2180140k free), swap 10043876k(2216296k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC -XX:+UseParallelOldGC 
2017-11-18T17:26:50.003+0300: 14.528: [GC (Allocation Failure) [PSYoungGen: 172384K->1856K(172544K)] 495089K->326305K(522240K), 0.0400366 secs] [Times: user=0.36 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:50.114+0300: 14.638: [GC (Allocation Failure) [PSYoungGen: 172352K->1792K(172544K)] 496801K->327969K(522240K), 0.0368055 secs] [Times: user=0.38 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:50.221+0300: 14.745: [GC (Allocation Failure) [PSYoungGen: 172288K->1856K(172544K)] 498465K->329769K(522240K), 0.0412534 secs] [Times: user=0.36 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:50.334+0300: 14.858: [GC (Allocation Failure) [PSYoungGen: 172352K->1856K(172544K)] 500265K->331513K(522240K), 0.0441730 secs] [Times: user=0.31 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:50.449+0300: 14.973: [GC (Allocation Failure) [PSYoungGen: 172352K->1888K(172544K)] 502009K->333289K(522240K), 0.0408338 secs] [Times: user=0.23 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:50.559+0300: 15.083: [GC (Allocation Failure) [PSYoungGen: 172384K->1792K(172544K)] 503785K->334929K(522240K), 0.0409404 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:50.670+0300: 15.194: [GC (Allocation Failure) [PSYoungGen: 172288K->1792K(172544K)] 505425K->336665K(522240K), 0.0393158 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:50.779+0300: 15.303: [GC (Allocation Failure) [PSYoungGen: 172288K->1792K(172544K)] 507161K->338401K(522240K), 0.0386260 secs] [Times: user=0.22 sys=0.02, real=0.04 secs] 
2017-11-18T17:26:50.888+0300: 15.412: [GC (Allocation Failure) [PSYoungGen: 172288K->1824K(172544K)] 508897K->340161K(522240K), 0.0395878 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:50.997+0300: 15.522: [GC (Allocation Failure) [PSYoungGen: 172320K->1824K(172544K)] 510657K->341897K(522240K), 0.0384790 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:51.106+0300: 15.630: [GC (Allocation Failure) [PSYoungGen: 172320K->1824K(172544K)] 512393K->343633K(522240K), 0.0405429 secs] [Times: user=0.22 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:51.217+0300: 15.741: [GC (Allocation Failure) [PSYoungGen: 172320K->1856K(172544K)] 514129K->345401K(522240K), 0.0412824 secs] [Times: user=0.36 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:51.258+0300: 15.783: [Full GC (Ergonomics) [PSYoungGen: 1856K->0K(172544K)] [ParOldGen: 343545K->243118K(349696K)] 345401K->243118K(522240K), [Metaspace: 9066K->9066K(1056768K)], 3.3171752 secs] [Times: user=8.78 sys=0.00, real=3.32 secs] 
2017-11-18T17:26:54.651+0300: 19.175: [GC (Allocation Failure) [PSYoungGen: 170496K->1824K(172544K)] 413614K->244942K(522240K), 0.0221894 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
2017-11-18T17:26:54.745+0300: 19.269: [GC (Allocation Failure) [PSYoungGen: 172320K->1888K(172544K)] 415438K->246750K(522240K), 0.0314934 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:54.846+0300: 19.370: [GC (Allocation Failure) [PSYoungGen: 172384K->1856K(172544K)] 417246K->248454K(522240K), 0.0317457 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:54.947+0300: 19.471: [GC (Allocation Failure) [PSYoungGen: 172352K->1824K(172544K)] 418950K->250158K(522240K), 0.0305588 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.046+0300: 19.571: [GC (Allocation Failure) [PSYoungGen: 172320K->1856K(172544K)] 420654K->251934K(522240K), 0.0316165 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.147+0300: 19.671: [GC (Allocation Failure) [PSYoungGen: 172352K->1824K(172544K)] 422430K->253638K(522240K), 0.0327470 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.249+0300: 19.773: [GC (Allocation Failure) [PSYoungGen: 172320K->1792K(172544K)] 424134K->255350K(522240K), 0.0313829 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.352+0300: 19.876: [GC (Allocation Failure) [PSYoungGen: 172288K->1792K(172544K)] 425846K->257078K(522240K), 0.0315851 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.453+0300: 19.977: [GC (Allocation Failure) [PSYoungGen: 172288K->1792K(172544K)] 427574K->258814K(522240K), 0.0308794 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.554+0300: 20.078: [GC (Allocation Failure) [PSYoungGen: 172288K->1856K(172544K)] 429310K->260622K(522240K), 0.0322803 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.659+0300: 20.183: [GC (Allocation Failure) [PSYoungGen: 172352K->1856K(172544K)] 431118K->262366K(522240K), 0.0329004 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.763+0300: 20.287: [GC (Allocation Failure) [PSYoungGen: 172352K->1856K(172544K)] 432862K->264094K(522240K), 0.0313711 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.865+0300: 20.389: [GC (Allocation Failure) [PSYoungGen: 172352K->1792K(172544K)] 434590K->265766K(522240K), 0.0320476 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:55.966+0300: 20.490: [GC (Allocation Failure) [PSYoungGen: 172288K->1888K(172544K)] 436262K->267598K(522240K), 0.0315637 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:56.067+0300: 20.591: [GC (Allocation Failure) [PSYoungGen: 172384K->1888K(172544K)] 438094K->269334K(522240K), 0.0327932 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:56.169+0300: 20.693: [GC (Allocation Failure) [PSYoungGen: 172384K->1824K(172544K)] 439830K->271006K(522240K), 0.0316027 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:56.269+0300: 20.794: [GC (Allocation Failure) [PSYoungGen: 172320K->1856K(172544K)] 441502K->272782K(522240K), 0.0319733 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:56.368+0300: 20.892: [GC (Allocation Failure) --[PSYoungGen: 172352K->172352K(172544K)] 443278K->445006K(522240K), 0.0547493 secs] [Times: user=0.16 sys=0.00, real=0.06 secs] 
2017-11-18T17:26:56.423+0300: 20.947: [Full GC (Ergonomics) [PSYoungGen: 172352K->0K(172544K)] [ParOldGen: 272654K->300037K(349696K)] 445006K->300037K(522240K), [Metaspace: 9109K->9109K(1058816K)], 1.5561619 secs] [Times: user=8.03 sys=0.05, real=1.56 secs] 
2017-11-18T17:26:58.054+0300: 22.579: [GC (Allocation Failure) [PSYoungGen: 170496K->1792K(172544K)] 470533K->301829K(522240K), 0.0267653 secs] [Times: user=0.22 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:58.152+0300: 22.676: [GC (Allocation Failure) [PSYoungGen: 172288K->2048K(171520K)] 472325K->303493K(521216K), 0.0348160 secs] [Times: user=0.23 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:58.256+0300: 22.781: [GC (Allocation Failure) [PSYoungGen: 171520K->1824K(172032K)] 472965K->305341K(521728K), 0.0368771 secs] [Times: user=0.38 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:58.364+0300: 22.888: [GC (Allocation Failure) [PSYoungGen: 171296K->1856K(172032K)] 474813K->307109K(521728K), 0.0342983 secs] [Times: user=0.25 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:58.467+0300: 22.991: [GC (Allocation Failure) [PSYoungGen: 171328K->1760K(172032K)] 476581K->308733K(521728K), 0.0345304 secs] [Times: user=0.19 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:58.571+0300: 23.095: [GC (Allocation Failure) [PSYoungGen: 171232K->1888K(172032K)] 478205K->310589K(521728K), 0.0344371 secs] [Times: user=0.38 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:58.674+0300: 23.199: [GC (Allocation Failure) [PSYoungGen: 171360K->1920K(172032K)] 480061K->312357K(521728K), 0.0350369 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:58.779+0300: 23.303: [GC (Allocation Failure) [PSYoungGen: 171392K->1856K(172032K)] 481829K->314013K(521728K), 0.0337724 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2017-11-18T17:26:58.880+0300: 23.405: [GC (Allocation Failure) [PSYoungGen: 171328K->1792K(172032K)] 483485K->315677K(521728K), 0.0352908 secs] [Times: user=0.38 sys=0.00, real=0.04 secs] 
2017-11-18T17:26:58.985+0300: 23.509: [GC (Allocation Failure) [PSYoungGen: 171264K->1824K(172032K)] 485149K->317445K(521728K), 0.0349995 secs] [Times: user=0.25 sys=0.00, real=0.04 secs] 
Heap
 PSYoungGen      total 172032K, used 69643K [0x00000000f5580000, 0x0000000100000000, 0x0000000100000000)
  eden space 169472K, 40% used [0x00000000f5580000,0x00000000f97bae00,0x00000000ffb00000)
  from space 2560K, 71% used [0x00000000ffd80000,0x00000000fff48000,0x0000000100000000)
  to   space 2560K, 0% used [0x00000000ffb00000,0x00000000ffb00000,0x00000000ffd80000)
 ParOldGen       total 349696K, used 315621K [0x00000000e0000000, 0x00000000f5580000, 0x00000000f5580000)
  object space 349696K, 90% used [0x00000000e0000000,0x00000000f3439578,0x00000000f5580000)
 Metaspace       used 9151K, capacity 9490K, committed 9728K, reserved 1058816K
  class space    used 1091K, capacity 1192K, committed 1280K, reserved 1048576K
